Virus name,Pango lineage,Collection date,D614G,N501Y,A570D,P681H,T716I,S982A,D1118H,del69/70,del144
hCoV-19/USA/IL-CDC-QDX24603788/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24564269/2021,B.1.1.7,2021-05-02,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24564274/2021,B.1.617.2,2021-05-02,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603816/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-2-4369033/2021,P.1,2021-05-02,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603486/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603914/2021,P.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24564272/2021,P.1,2021-05-02,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24564271/2021,P.1,2021-05-02,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603820/2021,P.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603818/2021,P.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603802/2021,P.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24564273/2021,P.1,2021-05-02,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713507/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713500/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713505/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713478/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713498/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713506/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713496/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713488/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713495/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713476/2021,B.1.617.2,2021-05-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713481/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713510/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713502/2021,B.1.2,2021-05-05,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713522/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713493/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713472/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713474/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713475/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713578/2021,B.1.351,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713570/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24758268/2021,B.1.1.7,2021-05-07,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24758262/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713558/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713485/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24632555/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24632554/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633038/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633062/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24603815/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633031/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24603786/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24603814/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24632634/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24632632/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633033/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633029/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633036/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633040/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633056/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24633028/2021,B.1.427,2021-05-04,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633060/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000070452/2021,AY.12,2021-05-07,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000069455/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000069982/2021,P.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070075/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000070076/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070077/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000070055/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000070225/2021,P.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070219/2021,B.1.526,2021-05-06,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070260/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000070216/2021,P.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070232/2021,P.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070992/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-STM-000070948/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-QDX24713494/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713471/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713489/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713511/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24758264/2021,P.1,2021-05-07,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24713490/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633024/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603819/2021,P.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633037/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603828/2021,P.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633025/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24603452/2021,P.1,2021-05-02,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633054/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633044/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24632629/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-QDX24633050/2021,P.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-STM-000070623/2021,B.1.1.7,2021-05-07,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-FG-035034/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-FG-035011/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064065/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064082/2021,P.1,2021-05-14,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064085/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064118/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064122/2021,P.1,2021-05-15,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064123/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064124/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064125/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064131/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064139/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064165/2021,AY.12,2021-05-16,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064167/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064168/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064187/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064224/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064573/2021,P.1,2021-05-17,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063880/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063885/2021,P.1,2021-05-13,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063893/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063896/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063903/2021,P.1,2021-05-15,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063608/2021,P.1,2021-05-14,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063662/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063664/2021,B.1.617.2,2021-05-15,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063666/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063668/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063672/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,False,True
hCoV-19/USA/IL-CDC-ASC210063675/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063964/2021,None,2021-05-16,True,False,False,False,False,False,False,False,True
hCoV-19/USA/IL-CDC-ASC210063966/2021,None,2021-05-16,False,False,False,False,False,False,False,False,True
hCoV-19/USA/IL-CDC-ASC210063973/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063975/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063976/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063977/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063978/2021,P.1,2021-05-16,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063816/2021,P.1,2021-05-15,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063817/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063830/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063832/2021,B.1.1.7,2021-05-14,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063842/2021,B.1.1.7,2021-05-14,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063853/2021,P.1,2021-05-14,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210062924/2021,B.1.1.7,2021-05-12,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063306/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063319/2021,B.1.1.7,2021-05-12,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063333/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,False,True
hCoV-19/USA/IL-CDC-ASC210063353/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063358/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063385/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063711/2021,P.1,2021-05-14,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063720/2021,B.1.351.3,2021-05-14,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063735/2021,B.1.1.7,2021-05-14,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210063743/2021,P.1,2021-05-14,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210065049/2021,B.1.1.7,2021-05-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064378/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064379/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064394/2021,B.1.1.7,2021-05-17,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064397/2021,B.1.1.7,2021-05-17,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064416/2021,P.1,2021-05-17,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064272/2021,None,2021-05-17,True,False,False,False,False,False,False,False,True
hCoV-19/USA/IL-CDC-ASC210064273/2021,None,2021-05-17,True,False,False,False,False,False,False,False,True
hCoV-19/USA/IL-CDC-ASC210064274/2021,None,2021-05-17,True,False,False,False,False,False,False,False,True
hCoV-19/USA/IL-CDC-ASC210064295/2021,P.1,2021-05-17,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064328/2021,B.1.1.7,2021-05-17,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064743/2021,B.1.1.7,2021-05-18,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-ASC210064768/2021,B.1.1.7,2021-05-17,True,True,True,True,True,True,True,False,True
hCoV-19/USA/IL-CDC-ASC210064775/2021,P.1,2021-05-17,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-IBX665673264091/2021,P.1,2021-05-05,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063005/2021,P.1,2021-05-12,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063346/2021,P.1,2021-05-13,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063370/2021,P.1,2021-05-13,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210063384/2021,P.1,2021-05-13,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064418/2021,P.1,2021-05-17,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-CDC-ASC210064320/2021,B.1.1.7,2021-05-16,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-CDC-MMB08669918/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-RAN-SV-00271/2021,B.1.1.7,2021-05-02,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-STC-SV-00273/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-RAN-SV-00274/2021,B.1.1.7,2021-05-02,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-RAN-SV-00275/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-FRA-SV-00276/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-UNI-SV-00278/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-STC-SV-00279/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,False
hCoV-19/USA/IL-IDPH-UNI-SV-00280/2021,P.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-IDPH-JAC-SV-00281/2021,B.1.1.7,2021-05-01,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-WLS-SV-00283/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-JAC-SV-00288/2021,B.1.1.7,2021-05-02,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-UNI-SV-00289/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-UNI-SV-00290/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-IDPH-PER-SV-00291/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0978/2021,P.1.1,2021-05-10,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS0982/2021,P.1.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS1069/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1070/2021,B.1.1.7,2021-05-15,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1071/2021,B.1.1.7,2021-05-13,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0940/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0944/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0946/2021,P.1.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS1038/2021,B.1.1.7,2021-05-11,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1039/2021,B.1.1.7,2021-05-10,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1041/2021,B.1.1.7,2021-05-10,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0910/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0911/2021,P.1.1,2021-05-03,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS0915/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0933/2021,B.1.1.7,2021-05-07,True,True,True,True,True,True,True,False,True
hCoV-19/USA/IL-C21WGS0965/2021,P.1.1,2021-05-06,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS0974/2021,B.1.1.7,2021-05-10,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0977/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0979/2021,B.1.1.7,2021-05-06,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0980/2021,P.1.1,2021-05-10,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS0985/2021,B.1.617.2,2021-05-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS0986/2021,B.1.1.7,2021-05-03,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS0995/2021,P.1.1,2021-05-04,True,True,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS1000/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1002/2021,B.1.1.7,2021-05-04,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1004/2021,B.1.1.7,2021-05-05,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1017/2021,B.1.526,2021-05-10,True,False,False,False,False,False,False,False,False
hCoV-19/USA/IL-C21WGS1026/2021,B.1.1.7,2021-05-10,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1027/2021,B.1.1.7,2021-05-10,True,True,True,True,True,True,True,True,True
hCoV-19/USA/IL-C21WGS1028/2021,B.1.1.7,2021-05-10,True,True,True,True,True,True,True,True,True
